index,accident_id,STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,TRLR1VIN,TRLR2VIN,TRLR3VIN,DEATHS,DR_DRINK,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,CARBUR,CYLINDER,DISPLACE,MCYCL_CY,MCYCL_WT,TIRE_SZE,TON_RAT,TRK_WT,TRKWTVAR,VIN_REST,WHLDRWHL,Year
4613,2013040703,4,40703,1,1,1,4,12,17,53,8,0,1,0,4,1,23,481,23481,31,2006,3GTEK14V26G2,3,G,T,E,K,1,4,V,2,6,G,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,3,8,0,0,0,1,4,85345,6,1,6,0,3,0,68,135,0,4,0,1,0,5,2011,6,2013,0,0,0,0,0,5,4,40,1,1,2,1,0,0,1,80,4,9,1,13,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
4614,2013040704,4,40704,1,1,1,6,12,14,36,1,0,1,0,4,1,20,401,20401,14,2002,1GNDS13S5221,1,G,N,D,S,1,3,S,5,2,2,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,1,1,0,6,2,1,0,0,0,1,4,85326,6,1,0,0,3,0,62,183,0,0,0,0,0,0,0,0,0,4,58,0,0,0,2,2,75,1,6,2,1,0,0,1,9,6,4,6,98,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4615,2013040705,4,40705,1,1,4,7,12,19,23,8,0,1,0,4,2,20,481,20481,31,2008,2GCEC13C8811,2,G,C,E,C,1,3,C,8,8,1,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,12,2,3,8,32,0,0,1,4,85041,1,1,0,0,2,0,72,215,0,1,0,1,2,7,2012,11,2013,0,0,0,0,0,5,5,40,1,1,2,1,0,0,1,80,1,1,1,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4616,2013040706,4,40706,1,1,1,8,12,21,5,35,0,1,0,4,1,37,33,37033,2,1999,JHMBB6247XC0,J,H,M,B,B,6,2,4,7,X,C,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,60,0,1,5,99,6,2,1,0,0,0,1,4,85641,6,1,0,0,3,0,74,245,0,0,1,0,1,8,2012,8,2012,4,89,0,0,0,1,2,50,3,1,2,1,0,0,14,6,99,9,4,7,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
4617,2013040707,4,40707,1,2,1,9,12,7,5,12,99,1,0,4,1,73,705,73705,80,2001,JKAEXVD141A0,J,K,A,E,X,V,D,1,4,1,A,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,99,6,2,12,0,0,0,1,4,85392,6,1,0,0,3,0,74,185,0,0,0,2,0,8,2011,11,2011,0,38,89,0,0,5,2,45,1,1,2,1,3,3,11,15,99,1,1,68,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4618,2013040707,4,40707,2,2,1,9,12,7,5,12,99,1,0,4,1,37,705,37705,80,2005,JH2PC37015M2,J,H,2,P,C,3,7,0,1,5,M,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,58,0,0,0,99,6,2,12,0,0,0,1,4,85353,6,1,0,0,3,0,70,135,1,0,0,0,1,10,2011,12,2011,0,0,0,0,0,5,3,45,1,1,2,1,3,3,1,62,3,2,1,69,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4619,2013040708,4,40708,1,2,1,10,12,17,45,12,8,1,0,4,1,72,706,72706,80,2002,1HD4CEM132K1,1,H,D,4,C,E,M,1,3,2,K,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,62,6,2,12,0,0,0,1,4,85716,6,1,0,0,3,3,67,165,0,0,0,2,0,11,2012,9,2013,4,39,0,0,0,2,2,35,1,1,2,1,2,3,1,17,7,9,1,69,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4620,2013040708,4,40708,2,2,1,10,12,17,45,12,8,1,0,4,1,49,471,49471,30,1992,JT4VN13D8N50,J,T,4,V,N,1,3,D,8,N,5,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,82,6,2,12,0,0,0,1,4,85741,6,1,0,0,3,3,74,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,1,1,2,1,2,3,11,63,1,1,1,68,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4621,2013040709,4,40709,1,1,1,11,12,10,37,35,0,1,0,4,3,98,881,98881,63,2007,10TDDAC307S0,1,0,T,D,D,A,C,3,0,7,S,0,4,1,57,00216629,5700216629,3,4,97,1,0,0,0,0,0,0,0,75,0,1,3,12,6,2,1,0,0,0,1,4,85335,6,1,6,0,3,0,67,250,0,2,0,1,0,12,2012,3,2013,0,80,0,0,0,2,2,75,1,1,2,1,0,0,1,1,99,9,4,7,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4622,2013040710,4,40710,1,1,3,11,12,11,40,8,0,1,0,4,3,20,444,20444,20,2007,1GNDV23197D1,1,G,N,D,V,2,3,1,9,7,D,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,2,5,8,0,0,0,1,4,85205,6,1,0,0,3,3,72,228,0,0,0,1,0,9,2012,9,2012,0,0,0,0,0,2,3,45,1,1,2,1,0,0,1,80,1,1,1,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4623,2013040711,4,40711,1,1,1,11,12,23,26,8,0,1,1,99,9,20,499,20499,39,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,9,5,8,0,0,0,1,99,99999,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,1,2,35,8,8,2,1,0,0,6,13,7,1,4,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4624,2013040712,4,40712,1,1,1,13,12,20,46,1,0,1,0,4,1,19,3,19003,4,1996,1G6KY529XTU8,1,G,6,K,Y,5,2,9,X,T,U,8,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,0,6,2,1,0,0,0,1,4,85541,6,1,0,0,3,0,76,200,0,2,0,0,0,8,2013,11,2013,4,0,0,0,0,2,2,65,3,5,2,1,0,0,6,9,99,9,4,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
4625,2013040713,4,40713,1,1,1,14,12,19,41,8,0,1,0,53,1,18,20,18020,4,2000,2G4WF5511Y11,2,G,4,W,F,5,5,1,1,Y,1,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,0,5,8,0,0,0,1,53,98126,6,1,0,0,3,0,72,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,35,1,1,2,1,0,0,1,80,1,1,1,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4626,2013040714,4,40714,1,2,1,16,12,17,48,12,7,1,0,4,1,76,705,76705,80,2014,JYARJ16E4EA0,J,Y,A,R,J,1,6,E,4,E,A,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,99,0,0,0,62,6,2,12,0,0,0,1,4,85383,6,1,0,0,3,0,68,145,0,0,0,0,0,0,0,0,0,0,27,89,0,0,3,5,65,1,1,2,1,0,0,15,10,1,1,1,47,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4627,2013040714,4,40714,2,2,1,16,12,17,48,12,7,1,0,4,2,3,482,3482,31,2009,5GTEN13E8981,5,G,T,E,N,1,3,E,8,9,8,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,82,2,5,12,0,0,0,1,4,85085,6,1,0,0,3,3,62,117,0,0,0,0,0,0,0,0,0,0,91,0,0,0,3,5,65,1,1,2,1,0,0,1,61,1,1,1,45,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4628,2013040715,4,40715,1,1,2,17,12,18,39,8,0,1,0,4,1,55,33,55033,4,2013,5NPEB4AC4DH5,5,N,P,E,B,4,A,C,4,D,H,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,6,2,8,0,0,0,1,4,85044,6,1,0,0,3,0,60,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,65,1,1,2,1,0,0,1,80,1,1,1,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4629,2013040716,4,40716,1,2,1,17,12,18,50,12,2,1,0,46,1,12,15,12015,4,1993,2FAPP36X0PB1,2,F,A,P,P,3,6,X,0,P,B,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,46,57018,6,1,0,0,3,3,68,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,98,2,1,2,1,0,0,14,99,99,9,3,53,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4630,2013040716,4,40716,2,2,1,17,12,18,50,12,2,1,0,4,1,6,52,6052,1,2005,3C3EY45X25T2,3,C,3,E,Y,4,5,X,2,5,T,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,4,85132,6,1,0,0,3,0,65,140,0,3,0,0,1,9,2012,8,2013,0,0,0,0,0,1,2,98,3,1,2,1,0,0,14,99,99,9,3,53,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4631,2013040717,4,40717,1,4,1,17,12,19,10,1,0,1,0,4,1,53,706,53706,80,2007,JS1VY52A1721,J,S,1,V,Y,5,2,A,1,7,2,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,0,6,2,12,0,0,0,1,53,98260,6,1,0,0,3,0,72,212,0,0,0,0,0,0,0,0,0,4,84,0,0,0,3,6,65,1,1,2,1,0,0,2,6,4,9,1,98,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4632,2013040717,4,40717,2,4,1,17,12,19,10,1,0,1,0,4,2,7,472,7472,30,2001,1B7HL2AX41S3,1,B,7,H,L,2,A,X,4,1,S,3,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,4,5,12,0,0,0,1,4,85298,6,1,0,0,3,0,67,135,0,0,0,0,0,0,0,0,0,0,84,0,0,0,3,6,65,1,1,2,1,0,0,1,52,9,1,2,98,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4633,2013040717,4,40717,3,4,2,17,12,19,10,1,0,1,0,4,1,35,43,35043,4,2005,3N1CB51D65L4,3,N,1,C,B,5,1,D,6,5,L,4,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,62,6,2,12,0,0,0,1,4,85201,6,1,0,0,3,3,69,150,0,0,0,2,0,12,2012,1,2013,0,0,0,0,0,3,6,65,1,1,2,1,0,0,2,60,1,1,1,98,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4634,2013040717,4,40717,4,4,3,17,12,19,10,1,0,1,0,4,1,49,442,49442,20,2013,5TDKK3DC6DS3,5,T,D,K,K,3,D,C,6,D,S,3,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,61,4,5,12,0,0,0,1,4,85204,6,1,0,0,3,0,67,138,0,0,0,1,0,10,2012,10,2012,0,85,0,0,0,3,6,65,1,1,2,1,0,0,15,60,9,1,4,98,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4635,2013040718,4,40718,1,1,5,20,12,18,56,8,0,1,0,4,1,82,881,82881,66,2010,1FUJA6CK9ADA,1,F,U,J,A,6,C,K,9,A,D,A,1,1,57,257324,57257324,3,6,1,1,0,0,0,0,0,0,0,30,0,0,0,12,2,3,8,0,0,0,1,4,85323,6,1,6,0,3,3,65,140,0,4,0,0,1,5,2011,10,2013,0,89,0,0,0,5,4,40,1,1,2,1,0,0,1,80,1,1,1,13,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
4636,2013040719,4,40719,1,1,1,22,12,99,99,1,0,1,0,4,2,52,401,52401,14,2001,JA4MW31R11J0,J,A,4,M,W,3,1,R,1,1,J,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,0,6,2,1,0,0,0,1,4,85937,0,0,0,0,0,0,69,170,0,0,0,0,0,0,0,0,0,4,58,0,0,0,1,4,65,2,6,2,1,0,0,14,9,7,3,4,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
4637,2013040720,4,40720,1,1,2,23,12,10,40,1,0,1,0,4,1,12,22,12022,6,2005,1FMDK06105GA,1,F,M,D,K,0,6,1,0,5,G,A,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,77,0,1,2,0,6,2,1,0,0,0,1,4,85658,6,1,0,0,3,3,72,225,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,2,75,1,1,2,1,0,0,15,6,7,3,4,2,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4638,2013040721,4,40721,1,1,1,23,12,18,27,8,0,1,0,4,3,82,881,82881,66,2012,1FUJGLDR3CSB,1,F,U,J,G,L,D,R,3,C,S,B,1,1,57,053918,57053918,3,6,1,1,0,0,0,0,0,0,0,35,0,0,0,12,2,5,8,0,0,0,1,4,85272,6,1,6,0,3,0,67,180,0,0,0,0,1,11,2011,11,2011,0,0,0,0,0,2,2,35,1,1,2,1,0,0,1,80,1,1,1,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4639,2013040722,4,40722,1,2,1,24,12,10,41,12,2,1,0,4,2,12,37,12037,4,2007,1FAFP34N57W1,1,F,A,F,P,3,4,N,5,7,W,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,4,86426,1,1,0,0,2,0,70,185,0,5,0,0,1,10,2011,11,2011,0,28,0,0,0,5,4,55,1,1,2,1,0,0,1,54,99,1,1,50,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4640,2013040722,4,40722,2,2,3,24,12,10,41,12,2,1,0,4,1,12,481,12481,31,2014,1FTFX1CT5EKD,1,F,T,F,X,1,C,T,5,E,K,D,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,6,91744,6,1,0,0,3,0,67,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,55,1,1,2,1,0,0,1,54,99,1,1,51,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4641,2013040723,4,40723,1,1,2,24,12,19,2,24,0,1,0,4,2,49,482,49482,31,2001,5TBRT341X1S1,5,T,B,R,T,3,4,1,X,1,S,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,1,6,12,6,2,1,0,0,0,1,4,85742,6,1,0,0,3,0,66,120,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,35,2,6,2,1,40,3,14,6,99,9,4,7,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4642,2013040724,4,40724,1,1,1,28,12,23,47,33,0,1,0,4,2,41,37,41037,4,1999,1YVGF22C8X58,1,Y,V,G,F,2,2,C,8,X,5,8,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,40,0,1,5,12,6,2,1,0,0,0,1,4,85226,6,1,0,0,3,0,65,163,0,0,0,0,0,0,0,0,0,3,89,0,0,0,2,2,40,3,1,2,1,0,0,14,13,99,1,4,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
4643,2013040725,4,40725,1,1,1,30,12,16,3,24,0,1,0,4,1,72,706,72706,80,2011,1HD1JH534BB0,1,H,D,1,J,H,5,3,4,B,B,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,62,4,3,5,0,0,0,1,4,86426,6,1,0,0,3,3,68,185,0,0,0,0,0,0,0,0,0,4,89,0,0,0,6,2,65,2,6,2,1,0,0,14,12,4,9,4,10,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4644,2013040726,4,40726,1,2,2,29,9,8,32,12,6,1,1,4,2,7,41,7041,4,2003,2B3HD46R93H5,2,B,3,H,D,4,6,R,9,3,H,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,62,6,2,2,0,0,1,1,4,85135,6,1,0,0,3,0,73,205,0,0,0,0,1,7,2011,7,2011,0,38,0,0,0,1,2,98,1,1,2,1,20,3,11,15,1,1,1,82,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4645,2013040726,4,40726,2,2,2,29,9,8,32,12,6,1,0,4,4,72,706,72706,80,2013,1HD1BWV16DB0,1,H,D,1,B,W,V,1,6,D,B,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,6,2,2,0,0,1,1,4,85623,6,1,0,0,3,0,72,170,0,0,0,0,1,3,2011,3,2011,0,0,0,0,0,1,2,65,1,1,2,1,0,0,1,67,6,1,3,83,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4646,2013040727,4,40727,1,1,2,1,11,22,18,9,0,1,0,4,2,20,422,20422,15,2007,3GNFC16057G2,3,G,N,F,C,1,6,0,5,7,G,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,12,6,2,9,0,0,0,1,4,85249,6,1,0,0,3,3,65,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45,1,1,2,1,2,3,3,83,4,9,1,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4647,2013040728,4,40728,1,2,6,28,11,12,54,12,6,1,0,53,1,12,481,12481,31,2003,1FTRX17L63NA,1,F,T,R,X,1,7,L,6,3,N,A,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,82,6,2,12,0,0,0,1,53,98607,6,1,0,0,3,0,64,170,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,3,45,1,1,2,1,2,3,11,15,1,1,1,68,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4648,2013040728,4,40728,2,2,3,28,11,12,54,12,6,1,0,4,2,52,46,52046,4,2005,JA3AJ26E85U0,J,A,3,A,J,2,6,E,8,5,U,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,12,0,0,0,1,4,85382,6,1,0,0,3,3,68,182,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,3,45,1,1,2,1,2,3,1,62,3,2,1,69,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4649,2013040729,4,40729,1,1,1,1,12,19,35,33,0,1,0,4,1,35,34,35034,3,1996,JN1RZ24D0TX6,J,N,1,R,Z,2,4,D,0,T,X,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,46,0,0,0,1,4,85207,6,1,0,0,3,0,70,170,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,45,1,1,2,1,0,0,1,9,1,9,4,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
4650,2013040730,4,40730,1,3,1,7,12,8,40,12,6,1,0,4,1,7,482,7482,31,1997,3B7HC13Z4VG7,3,B,7,H,C,1,3,Z,4,V,G,7,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,82,6,2,12,0,0,0,1,4,85032,6,1,0,0,3,0,60,200,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,3,45,1,1,2,1,2,3,11,15,1,1,1,68,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4651,2013040730,4,40730,2,3,1,7,12,8,40,12,6,1,0,4,1,37,32,37032,9,2010,5J6TF1H55AL0,5,J,6,T,F,1,H,5,5,A,L,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,12,0,0,0,1,4,85023,6,1,0,0,3,0,67,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,35,1,1,2,1,2,3,1,62,4,9,1,69,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4652,2013040730,4,40730,3,3,1,7,12,8,40,12,6,1,0,4,2,34,402,34402,14,2010,WBXPC9C48AWJ,W,B,X,P,C,9,C,4,8,A,W,J,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,1,4,85022,6,1,0,0,3,0,63,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25,1,1,2,1,2,3,5,62,1,1,1,98,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4653,2013040731,4,40731,1,1,1,10,11,6,0,8,0,1,0,4,2,23,481,23481,31,1999,1GTEC14V2XE8,1,G,T,E,C,1,4,V,2,X,E,8,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,8,8,8,0,0,0,1,4,85282,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,9,99,99,99,99,2,2,65,8,8,2,98,0,0,1,80,99,9,3,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4654,2013040732,4,40732,1,1,1,7,3,99,99,8,0,1,0,4,2,7,472,7472,30,2005,1D7HE48N65S1,1,D,7,H,E,4,8,N,6,5,S,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,8,0,0,0,1,4,85015,6,1,0,0,3,0,60,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,55,1,1,2,1,0,0,1,80,1,1,1,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4655,2013040733,4,40733,1,2,1,27,8,6,31,12,1,1,0,4,1,12,402,12402,14,2012,1FMCU0D70CKC,1,F,M,C,U,0,D,7,0,C,K,C,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,55,2,0,0,12,6,2,12,0,0,1,1,4,85118,6,1,0,0,3,0,73,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,1,1,2,1,3,3,1,51,1,1,1,24,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
4656,2013040733,4,40733,2,2,1,27,8,6,31,12,1,1,0,4,3,85,881,85881,66,1999,1XKDD09X9XR8,1,X,K,D,D,0,9,X,9,X,R,8,1,1,99,Unknown,Unknown,3,6,4,1,0,0,0,0,0,0,0,20,0,0,0,6,4,5,12,0,0,0,1,4,85215,6,1,6,0,3,3,70,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,1,1,2,1,3,3,4,53,1,1,1,25,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4657,2013040735,4,40735,1,2,2,4,11,18,32,12,6,1,0,36,1,37,32,37032,4,1993,1HGCB7658PA1,1,H,G,C,B,7,6,5,8,P,A,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83,6,2,12,0,0,0,1,36,12477,6,1,0,0,3,0,72,999,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,2,55,3,6,2,1,0,0,5,53,1,1,1,98,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4658,2013040735,4,40735,2,2,2,4,11,18,32,12,6,1,0,6,4,55,401,55401,14,2012,5XYZG3AB3CG1,5,X,Y,Z,G,3,A,B,3,C,G,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,6,2,12,0,0,0,1,6,95992,6,1,0,0,3,3,68,170,0,0,0,0,0,0,0,0,0,4,84,0,0,0,3,2,55,3,6,2,1,0,0,14,50,1,1,1,98,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4659,2013040737,4,40737,1,2,3,9,11,2,32,12,2,1,0,4,1,37,31,37031,4,2002,2HGES16502H5,2,H,G,E,S,1,6,5,0,2,H,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,6,2,12,0,0,0,1,4,85302,6,1,0,0,3,0,72,160,0,0,0,0,0,0,0,0,0,0,51,91,0,0,3,6,65,2,5,2,1,98,3,14,54,1,1,1,50,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
4660,2013040737,4,40737,2,2,2,9,11,2,32,12,2,1,0,4,2,72,706,72706,80,2004,1HD1FCW134Y6,1,H,D,1,F,C,W,1,3,4,Y,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,6,2,12,0,0,0,1,4,85936,6,1,0,0,3,0,67,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,65,3,6,2,1,0,0,14,54,1,1,1,51,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
4661,2013040738,4,40738,1,1,1,23,11,17,21,9,0,1,0,4,1,35,55,35055,5,2011,JN1AZ0CP3BT0,J,N,1,A,Z,0,C,P,3,B,T,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,9,36,0,0,1,4,85658,6,1,0,0,3,0,69,200,0,0,0,0,0,0,0,0,0,0,4,40,0,0,4,1,50,1,1,1,1,98,3,1,13,1,1,4,13,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2013
